# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CLIC3	ENSG00000169583	ENST00000480181	processed_transcript	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1
CLIC3	ENSG00000169583	ENST00000494426	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3
COL5A1	ENSG00000130635	ENST00000371817	protein_coding	0	3	0	115	2	0	1	0	4	0	108	0	0	0	0	1	0	3	0
COL5A1	ENSG00000130635	ENST00000371820	protein_coding	0	0	0	19	0	0	0	0	3	0	6	0	0	0	0	0	0	0	10
COL5A1	ENSG00000130635	ENST00000460264	retained_intron	0	0	0	20	0	0	0	0	0	0	10	0	1	0	0	0	0	0	9
COL5A1	ENSG00000130635	ENST00000463925	processed_transcript	0	0	0	5	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1
COL5A1	ENSG00000130635	ENST00000464187	processed_transcript	0	0	0	16	0	0	0	0	5	0	11	0	0	0	0	0	0	0	0
COL5A1	ENSG00000130635	ENST00000465877	retained_intron	0	0	0	18	0	0	0	0	2	0	6	0	0	0	0	0	0	0	10
COL5A1	ENSG00000130635	ENST00000469093	processed_transcript	0	0	0	13	0	0	0	0	0	0	2	0	0	0	0	0	0	0	11
COL5A1	ENSG00000130635	ENST00000618395	protein_coding	0	3	0	115	2	0	1	0	4	0	108	0	0	0	0	1	0	3	0
COL5A1-AS1	ENSG00000204011	ENST00000371813		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
COQ4	ENSG00000167113	ENST00000300452	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
COQ4	ENSG00000167113	ENST00000372875	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
COQ4	ENSG00000167113	ENST00000608951	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
COQ4	ENSG00000167113	ENST00000609948	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CR392000.1	ENSG00000279813	ENST00000624770	TEC	0	0	0	6	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2
CR392000.2	ENSG00000283769	ENST00000640235		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CRAT	ENSG00000095321	ENST00000318080	protein_coding	0	0	1	15	0	0	0	0	2	0	10	1	0	0	0	0	0	0	3
CRAT	ENSG00000095321	ENST00000393384	protein_coding	0	0	0	7	0	0	0	0	3	0	1	0	0	0	0	0	0	0	3
CRAT	ENSG00000095321	ENST00000415948	nonsense_mediated_decay	0	0	0	14	0	0	0	0	7	0	4	0	0	0	0	0	0	0	3
CRAT	ENSG00000095321	ENST00000441796	nonsense_mediated_decay	0	0	0	13	0	0	0	0	8	0	2	0	0	0	0	0	0	0	3
CRAT	ENSG00000095321	ENST00000455396	protein_coding	0	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	9
CRAT	ENSG00000095321	ENST00000455830	protein_coding	0	0	0	6	0	0	0	0	2	0	1	0	0	0	0	0	0	0	3
CRAT	ENSG00000095321	ENST00000458362	nonsense_mediated_decay	0	0	0	17	1	0	0	0	2	0	10	0	1	0	0	0	0	0	3
CRAT	ENSG00000095321	ENST00000464290	processed_transcript	0	0	0	14	0	0	0	0	7	0	5	0	0	0	0	0	0	0	2
CRAT	ENSG00000095321	ENST00000467343	processed_transcript	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	8
CYSRT1	ENSG00000197191	ENST00000409414	protein_coding	0	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
CYSRT1	ENSG00000197191	ENST00000650725	protein_coding	0	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
DBH	ENSG00000123454	ENST00000263611	protein_coding	0	0	0	18	0	0	0	0	8	0	8	0	0	0	0	0	0	0	2
DBH	ENSG00000123454	ENST00000393056	protein_coding	0	3	0	17	0	0	0	0	1	0	16	0	0	0	0	3	0	1	2
DBH-AS1	ENSG00000225756	ENST00000425189		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DDX31	ENSG00000125485	ENST00000310532	protein_coding	0	1	1	4	0	0	0	0	1	0	2	1	0	0	0	0	0	1	1
DDX31	ENSG00000125485	ENST00000372153	protein_coding	0	1	2	9	1	0	0	0	1	0	6	2	0	0	0	0	0	1	1
DDX31	ENSG00000125485	ENST00000372155	retained_intron	0	0	0	5	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1
DDX31	ENSG00000125485	ENST00000372159	protein_coding	0	1	2	9	2	0	0	0	0	0	6	2	0	0	0	0	0	1	1
DDX31	ENSG00000125485	ENST00000438527	protein_coding	0	1	2	9	1	0	0	0	1	0	6	2	0	0	0	0	0	1	1
DDX31	ENSG00000125485	ENST00000480876	protein_coding	0	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
DDX31	ENSG00000125485	ENST00000482620	retained_intron	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
DIPK1B	ENSG00000165716	ENST00000371691	protein_coding	0	2	1	7	0	0	0	0	4	0	2	1	0	0	0	0	0	2	1
DIPK1B	ENSG00000165716	ENST00000371692	protein_coding	0	2	1	7	0	0	0	0	4	0	3	1	0	0	0	0	0	2	0
DNLZ	ENSG00000213221	ENST00000371738	protein_coding	0	0	0	7	2	0	0	0	4	0	1	0	0	0	0	0	0	0	0
DNLZ	ENSG00000213221	ENST00000371739	protein_coding	0	0	0	7	2	0	0	0	4	0	1	0	0	0	0	0	0	0	0
DNM1	ENSG00000106976	ENST00000341179	protein_coding	0	1	0	18	0	0	0	0	0	0	16	0	0	0	0	0	0	1	2
DNM1	ENSG00000106976	ENST00000372923	protein_coding	0	1	0	18	0	0	0	0	0	0	16	0	0	0	0	0	0	1	2
DNM1	ENSG00000106976	ENST00000393594	protein_coding	0	1	0	18	0	0	0	0	0	0	16	0	0	0	0	0	0	1	2
DNM1	ENSG00000106976	ENST00000441149	retained_intron	0	0	0	14	0	0	0	0	1	0	11	0	1	0	0	0	0	0	1
DNM1	ENSG00000106976	ENST00000463998	retained_intron	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2
DNM1	ENSG00000106976	ENST00000475805	protein_coding	0	1	0	18	0	0	0	0	0	0	16	0	0	0	0	0	0	1	2
DNM1	ENSG00000106976	ENST00000482638	nonsense_mediated_decay	0	0	0	12	0	0	0	0	1	0	6	0	0	0	0	0	0	0	5
DNM1	ENSG00000106976	ENST00000486160	protein_coding	0	1	0	18	0	0	0	0	0	0	16	0	0	0	0	0	0	1	2
DNM1	ENSG00000106976	ENST00000493925	processed_transcript	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
DNM1	ENSG00000106976	ENST00000625457	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
DNM1	ENSG00000106976	ENST00000627061	protein_coding	0	1	0	18	0	0	0	0	0	0	16	0	0	0	0	0	0	1	2
DNM1	ENSG00000106976	ENST00000627543	protein_coding	0	1	0	18	0	0	0	0	0	0	16	0	0	0	0	0	0	1	2
DNM1	ENSG00000106976	ENST00000628346	protein_coding	0	1	0	18	0	0	0	0	0	0	16	0	0	0	0	0	0	1	2
DNM1	ENSG00000106976	ENST00000630850	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
DNM1	ENSG00000106976	ENST00000631179	processed_transcript	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
DNM1	ENSG00000106976	ENST00000634267	protein_coding	0	1	0	18	0	0	0	0	0	0	16	0	0	0	0	0	0	1	2
DNM1	ENSG00000106976	ENST00000635766	processed_transcript	0	0	0	14	0	0	0	0	5	0	8	0	0	0	0	0	0	0	1
DNM1	ENSG00000106976	ENST00000635859	processed_transcript	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
DNM1	ENSG00000106976	ENST00000636103	processed_transcript	0	0	0	11	0	0	0	0	5	0	4	0	0	0	0	0	0	0	2
DNM1	ENSG00000106976	ENST00000636201	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNM1	ENSG00000106976	ENST00000636220	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DNM1	ENSG00000106976	ENST00000636280	nonsense_mediated_decay	0	0	0	15	1	0	0	0	3	0	8	0	1	0	0	0	0	0	2
DNM1	ENSG00000106976	ENST00000636760	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DNM1	ENSG00000106976	ENST00000636874	processed_transcript	0	0	0	14	0	0	0	0	5	0	8	0	0	0	0	0	0	0	1
DNM1	ENSG00000106976	ENST00000637094	processed_transcript	0	0	0	5	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0
DNM1	ENSG00000106976	ENST00000637317	processed_transcript	0	0	0	8	0	0	0	0	2	0	2	0	0	0	0	0	0	0	4
DNM1	ENSG00000106976	ENST00000637999	nonsense_mediated_decay	0	0	0	13	0	0	0	0	1	0	10	0	1	0	0	0	0	0	1
DNM1	ENSG00000106976	ENST00000638030	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DNM1	ENSG00000106976	ENST00000638061	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DOLK	ENSG00000175283	ENST00000372586	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
DOLPP1	ENSG00000167130	ENST00000327812	nonsense_mediated_decay	0	0	0	6	0	0	0	0	2	0	3	0	1	0	0	0	0	0	0
DOLPP1	ENSG00000167130	ENST00000372546	protein_coding	0	1	0	5	0	0	0	0	2	0	3	0	0	0	0	0	0	1	0
DOLPP1	ENSG00000167130	ENST00000406974	protein_coding	0	1	0	5	0	0	0	0	2	0	3	0	0	0	0	0	0	1	0
DOLPP1	ENSG00000167130	ENST00000412363	nonsense_mediated_decay	0	0	0	6	0	0	0	0	2	0	3	0	1	0	0	0	0	0	0
DOLPP1	ENSG00000167130	ENST00000480255	retained_intron	0	0	0	4	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1
DPH7	ENSG00000148399	ENST00000277540	protein_coding	0	0	0	7	1	0	0	0	1	0	2	0	0	0	0	0	0	0	3
DPH7	ENSG00000148399	ENST00000460572	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DPH7	ENSG00000148399	ENST00000467243	processed_transcript	0	0	0	4	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1
DPH7	ENSG00000148399	ENST00000467768	processed_transcript	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
DPH7	ENSG00000148399	ENST00000470855	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DPH7	ENSG00000148399	ENST00000472113	processed_transcript	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
DPH7	ENSG00000148399	ENST00000475100	processed_transcript	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
DPH7	ENSG00000148399	ENST00000476303	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DPH7	ENSG00000148399	ENST00000477690	processed_transcript	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
DPH7	ENSG00000148399	ENST00000479650	processed_transcript	0	0	0	7	0	0	0	0	1	0	2	0	1	0	0	0	0	0	3
DPH7	ENSG00000148399	ENST00000481839	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DPH7	ENSG00000148399	ENST00000485189	processed_transcript	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
DPH7	ENSG00000148399	ENST00000491359	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DPH7	ENSG00000148399	ENST00000497237	processed_transcript	0	0	0	4	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0
DPM2	ENSG00000136908	ENST00000314392	protein_coding	0	1	1	4	0	0	1	0	0	0	2	1	0	0	0	0	0	1	1
DPM2	ENSG00000136908	ENST00000373110	protein_coding	0	0	0	6	0	0	0	0	2	0	2	0	0	0	0	0	0	0	2
DPM2	ENSG00000136908	ENST00000470181	retained_intron	0	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2
DPM2	ENSG00000136908	ENST00000473360	retained_intron	0	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2
DPM2	ENSG00000136908	ENST00000495270	retained_intron	0	0	0	6	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2
DPP7	ENSG00000176978	ENST00000371579	protein_coding	0	3	1	13	0	0	0	0	11	0	1	1	0	0	0	0	0	3	1
DPP7	ENSG00000176978	ENST00000460830	retained_intron	0	0	0	15	0	0	0	0	12	0	0	0	0	0	0	0	0	0	3
DPP7	ENSG00000176978	ENST00000463619	protein_coding	0	2	0	15	0	0	0	0	11	0	1	0	0	0	0	0	0	2	3
DPP7	ENSG00000176978	ENST00000470766	nonsense_mediated_decay	0	0	0	17	0	0	0	0	11	0	2	0	1	0	0	0	0	0	3
DPP7	ENSG00000176978	ENST00000472306	nonsense_mediated_decay	0	0	0	15	0	0	0	0	11	0	1	0	2	0	0	0	0	0	1
DPP7	ENSG00000176978	ENST00000473532	nonsense_mediated_decay	0	0	0	19	2	0	0	0	11	0	1	0	4	0	0	0	0	0	1
DPP7	ENSG00000176978	ENST00000473703	processed_transcript	0	0	0	10	0	0	0	0	7	0	0	0	2	0	0	0	0	0	1
DPP7	ENSG00000176978	ENST00000478597	retained_intron	0	0	0	12	0	0	0	0	9	0	0	0	2	0	0	0	0	0	1
DPP7	ENSG00000176978	ENST00000482088	retained_intron	0	0	0	12	0	0	0	0	9	0	0	0	0	0	0	0	0	0	3
DPP7	ENSG00000176978	ENST00000483783	retained_intron	0	0	0	17	0	0	0	0	11	0	1	0	2	0	0	0	0	0	3
DPP7	ENSG00000176978	ENST00000485456	retained_intron	0	0	0	15	0	0	0	0	12	0	0	0	2	0	0	0	0	0	1
DPP7	ENSG00000176978	ENST00000491807	retained_intron	0	0	0	10	0	0	0	0	7	0	0	0	2	0	0	0	0	0	1
DPP7	ENSG00000176978	ENST00000497375	protein_coding	0	1	1	8	0	0	0	0	7	0	0	1	0	0	0	0	0	1	1
EDF1	ENSG00000107223	ENST00000224073	protein_coding	0	0	0	7	0	0	0	0	3	0	3	0	0	0	0	0	0	0	1
EDF1	ENSG00000107223	ENST00000371648	protein_coding	0	0	0	7	0	0	0	0	3	0	3	0	0	0	0	0	0	0	1
EDF1	ENSG00000107223	ENST00000371649	protein_coding	0	0	0	7	0	0	0	0	3	0	3	0	0	0	0	0	0	0	1
EEF1A1P5	ENSG00000196205	ENST00000436459	processed_pseudogene	0	0	0	9	0	0	0	0	1	0	0	0	7	0	0	0	0	0	1
EGFL7	ENSG00000172889	ENST00000308874	protein_coding	0	0	0	14	1	0	0	0	5	0	3	0	0	0	0	0	0	0	5
EGFL7	ENSG00000172889	ENST00000371698	protein_coding	0	0	0	11	1	0	0	0	5	0	3	0	0	0	0	0	0	0	2
EGFL7	ENSG00000172889	ENST00000371699	protein_coding	0	1	0	15	1	1	2	0	5	0	5	0	0	0	0	0	0	0	2
EGFL7	ENSG00000172889	ENST00000406555	protein_coding	0	0	0	14	1	0	0	0	5	0	3	0	0	0	0	0	0	0	5
EGFL7	ENSG00000172889	ENST00000490469	processed_transcript	0	0	0	12	0	0	0	0	6	0	1	0	0	0	0	0	0	0	5
EGFL7	ENSG00000172889	ENST00000492002	processed_transcript	0	0	0	10	0	0	0	0	5	0	3	0	0	0	0	0	0	0	2
EGFL7	ENSG00000172889	ENST00000492862	protein_coding	0	0	0	11	0	0	0	0	5	0	1	0	0	0	0	0	0	0	5
EHMT1	ENSG00000181090	ENST00000371394	nonsense_mediated_decay	0	1	0	43	4	0	0	0	1	0	34	0	4	0	0	1	0	0	1
EHMT1	ENSG00000181090	ENST00000460486	protein_coding	0	1	0	10	0	0	0	0	1	0	8	0	0	0	0	0	0	1	1
EHMT1	ENSG00000181090	ENST00000460843	protein_coding	0	4	0	51	0	0	0	0	2	0	48	0	0	0	0	1	0	4	1
EHMT1	ENSG00000181090	ENST00000462484	protein_coding	0	4	0	33	0	0	0	0	5	0	27	0	0	0	0	1	0	4	1
EHMT1	ENSG00000181090	ENST00000462942	nonsense_mediated_decay	0	1	0	40	0	0	0	0	0	0	37	0	1	0	0	1	0	0	3
EHMT1	ENSG00000181090	ENST00000465566	protein_coding	0	1	0	11	0	0	0	0	1	0	9	0	0	0	0	1	0	1	1
EHMT1	ENSG00000181090	ENST00000472849	processed_transcript	0	0	0	4	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
EHMT1	ENSG00000181090	ENST00000475564	retained_intron	0	0	0	8	0	0	0	0	2	0	3	0	0	0	0	0	0	0	3
EHMT1	ENSG00000181090	ENST00000475704	retained_intron	0	0	0	4	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1
EHMT1	ENSG00000181090	ENST00000478940	protein_coding	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1
EHMT1	ENSG00000181090	ENST00000482340	protein_coding	0	0	0	15	0	0	0	0	1	0	9	0	0	0	0	0	0	0	5
EHMT1	ENSG00000181090	ENST00000483653	retained_intron	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
EHMT1	ENSG00000181090	ENST00000486164	nonsense_mediated_decay	0	0	0	17	1	0	0	0	2	0	10	0	1	0	0	0	0	0	3
EHMT1	ENSG00000181090	ENST00000488242	processed_transcript	0	0	0	11	0	0	0	0	1	0	4	0	0	0	0	0	0	0	6
EHMT1	ENSG00000181090	ENST00000492232	protein_coding	0	1	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	1	1
EHMT1	ENSG00000181090	ENST00000493484	protein_coding	0	0	0	15	0	0	0	0	1	0	9	0	0	0	0	0	0	0	5
EHMT1	ENSG00000181090	ENST00000494249	retained_intron	0	0	0	8	0	0	0	0	2	0	4	0	1	0	0	0	0	0	1
EHMT1	ENSG00000181090	ENST00000495657	processed_transcript	0	0	0	7	0	0	0	0	2	0	3	0	2	0	0	0	0	0	0
EHMT1	ENSG00000181090	ENST00000626066	protein_coding	0	4	0	12	0	0	0	0	4	0	8	0	0	0	0	1	0	4	0
EHMT1	ENSG00000181090	ENST00000626216	protein_coding	0	0	0	12	0	0	0	0	1	0	10	0	0	0	0	0	0	0	1
EHMT1	ENSG00000181090	ENST00000629335	protein_coding	0	4	0	22	0	0	0	0	0	0	21	0	0	0	0	1	0	4	1
EHMT1	ENSG00000181090	ENST00000629417	protein_coding	0	1	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	1	1
EHMT1	ENSG00000181090	ENST00000629808	protein_coding	0	3	0	8	0	0	0	0	0	0	7	0	0	0	0	1	0	3	1
EHMT1	ENSG00000181090	ENST00000630754	protein_coding	0	1	0	11	0	0	0	0	0	0	10	0	0	0	0	0	0	1	1
EHMT1	ENSG00000181090	ENST00000635741	processed_transcript	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
EHMT1	ENSG00000181090	ENST00000635783	processed_transcript	0	0	0	8	0	0	0	0	2	0	2	0	0	0	0	0	0	0	4
EHMT1	ENSG00000181090	ENST00000635987	processed_transcript	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
EHMT1	ENSG00000181090	ENST00000636027	protein_coding	0	4	0	42	0	0	0	0	2	0	40	0	0	0	0	1	0	4	0
EHMT1	ENSG00000181090	ENST00000636081	processed_transcript	0	0	0	6	0	0	0	0	1	0	3	0	0	0	0	0	0	0	2
EHMT1	ENSG00000181090	ENST00000636186	processed_transcript	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
EHMT1	ENSG00000181090	ENST00000636376	processed_transcript	0	0	0	10	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0
EHMT1	ENSG00000181090	ENST00000636463	processed_transcript	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
EHMT1	ENSG00000181090	ENST00000636472	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
EHMT1	ENSG00000181090	ENST00000636526	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
EHMT1	ENSG00000181090	ENST00000636565	processed_transcript	0	0	0	11	0	0	0	0	6	0	2	0	0	0	0	0	0	0	3
EHMT1	ENSG00000181090	ENST00000637161	protein_coding	0	4	0	46	0	0	0	0	2	0	42	0	0	0	0	1	0	4	2
EHMT1	ENSG00000181090	ENST00000637261	nonsense_mediated_decay	0	1	0	46	3	0	0	0	1	0	39	0	4	0	0	1	0	0	0
EHMT1	ENSG00000181090	ENST00000637277	processed_transcript	0	0	0	10	0	0	0	0	4	0	4	0	0	0	0	0	0	0	2
EHMT1	ENSG00000181090	ENST00000637287	processed_transcript	0	0	0	4	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
EHMT1	ENSG00000181090	ENST00000637318	protein_coding	0	2	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	2	1
EHMT1	ENSG00000181090	ENST00000637335	processed_transcript	0	0	0	10	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0
EHMT1	ENSG00000181090	ENST00000637407	processed_transcript	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
EHMT1	ENSG00000181090	ENST00000637593	processed_transcript	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
EHMT1	ENSG00000181090	ENST00000637655	processed_transcript	0	0	0	7	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0
EHMT1	ENSG00000181090	ENST00000637662	processed_transcript	0	0	0	4	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1
EHMT1	ENSG00000181090	ENST00000637748	retained_intron	0	0	0	8	0	0	0	0	2	0	4	0	0	0	0	0	0	0	2
EHMT1	ENSG00000181090	ENST00000637784	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
EHMT1	ENSG00000181090	ENST00000637891	nonsense_mediated_decay	0	0	0	25	0	0	0	0	1	0	23	0	0	0	0	0	0	0	1
EHMT1	ENSG00000181090	ENST00000637949	nonsense_mediated_decay	0	0	0	20	0	0	0	0	2	0	17	0	0	0	0	0	0	0	1
EHMT1	ENSG00000181090	ENST00000637977	protein_coding	0	4	0	12	0	0	0	0	0	0	12	0	0	0	0	1	0	4	0
EHMT1	ENSG00000181090	ENST00000638071	nonsense_mediated_decay	0	1	0	23	3	0	0	0	1	0	15	0	4	0	0	1	0	0	1
EHMT1	ENSG00000181090	ENST00000640639	protein_coding	0	3	0	13	0	0	0	0	1	0	11	0	0	0	0	1	0	3	1
EIF4A1P3	ENSG00000231018	ENST00000411521	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENDOG	ENSG00000167136	ENST00000372642	protein_coding	0	0	0	10	0	0	0	0	8	0	1	0	0	0	0	0	0	0	1
ENG	ENSG00000106991	ENST00000344849	protein_coding	0	2	0	13	0	0	0	0	0	0	10	0	0	0	0	0	0	2	3
ENG	ENSG00000106991	ENST00000373203	protein_coding	0	2	0	13	0	0	1	0	0	0	10	0	0	0	0	0	0	2	2
ENG	ENSG00000106991	ENST00000462196	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENG	ENSG00000106991	ENST00000480266	protein_coding	0	1	0	11	0	0	1	0	0	0	7	0	0	0	0	0	0	1	3
ENG	ENSG00000106991	ENST00000486329	processed_transcript	0	0	0	6	0	0	0	0	3	0	0	0	1	0	0	0	0	0	2
ENTPD2	ENSG00000054179	ENST00000312665	protein_coding	0	1	0	9	0	0	0	0	0	0	5	0	0	0	0	1	0	0	5
ENTPD2	ENSG00000054179	ENST00000355097	protein_coding	0	1	0	9	0	0	0	0	0	0	5	0	0	0	0	1	0	0	5
ENTPD2	ENSG00000054179	ENST00000460614	retained_intron	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5
ENTPD2	ENSG00000054179	ENST00000469106	processed_transcript	0	1	0	9	0	0	0	0	2	0	3	0	0	0	0	1	0	0	5
ENTPD8	ENSG00000188833	ENST00000344119	protein_coding	0	1	1	9	2	0	0	0	3	0	3	1	0	0	0	0	0	1	1
ENTPD8	ENSG00000188833	ENST00000371506	protein_coding	0	1	1	9	2	0	0	0	3	0	3	1	0	0	0	0	0	1	1
ENTPD8	ENSG00000188833	ENST00000461823	retained_intron	0	0	0	11	0	0	0	0	3	0	3	0	4	0	0	0	0	0	1
ENTPD8	ENSG00000188833	ENST00000472938	protein_coding	0	1	1	7	2	0	0	0	2	0	3	1	0	0	0	0	0	1	0
ENTPD8	ENSG00000188833	ENST00000493135	protein_coding	0	0	1	6	0	0	0	0	5	0	1	1	0	0	0	0	0	0	0
EXD3	ENSG00000187609	ENST00000340951	protein_coding	0	0	3	33	0	0	0	0	0	0	28	3	0	0	0	1	0	0	5
EXD3	ENSG00000187609	ENST00000460390	nonsense_mediated_decay	0	0	0	21	1	0	0	0	0	0	13	0	1	0	0	0	0	0	6
EXD3	ENSG00000187609	ENST00000465160	protein_coding	0	0	0	12	1	0	0	0	3	0	3	0	0	0	0	0	0	0	5
EXD3	ENSG00000187609	ENST00000472958	retained_intron	0	1	0	8	0	0	0	0	2	0	6	0	1	0	0	1	0	0	0
EXD3	ENSG00000187609	ENST00000475006	processed_transcript	0	0	0	19	0	0	0	0	1	0	11	0	2	0	0	0	0	0	5
EXD3	ENSG00000187609	ENST00000478344	nonsense_mediated_decay	0	1	0	16	2	0	0	0	2	0	8	0	2	0	0	1	0	0	3
EXD3	ENSG00000187609	ENST00000478350	processed_transcript	0	0	0	9	0	0	0	0	1	0	1	0	0	0	0	0	0	0	7
EXD3	ENSG00000187609	ENST00000479452	protein_coding	0	0	1	18	0	0	0	0	0	0	13	1	0	0	0	0	0	0	5
EXD3	ENSG00000187609	ENST00000484392	processed_transcript	0	0	0	9	0	0	0	0	0	0	1	0	1	0	0	0	0	0	7
EXD3	ENSG00000187609	ENST00000487745	retained_intron	0	0	0	17	0	0	0	0	0	0	9	0	1	0	0	0	0	0	7
EXD3	ENSG00000187609	ENST00000490886	processed_transcript	0	1	0	21	0	0	0	0	2	0	17	0	2	0	0	1	0	0	1
EXD3	ENSG00000187609	ENST00000491734	nonsense_mediated_decay	0	1	0	21	1	0	0	0	0	0	15	0	2	0	0	1	0	0	4
FAM102A	ENSG00000167106	ENST00000300434	processed_transcript	0	0	0	13	0	0	0	0	4	0	4	0	2	0	0	0	0	0	3
FAM102A	ENSG00000167106	ENST00000373084	protein_coding	0	1	0	12	0	0	1	0	4	0	4	0	0	0	0	0	0	1	3
